station,date_time_pdt,survey_year,survey_month,taxon_original,taxon_current,genus,species,kingdom,phylum,class,algal_group,organisms_per_ml,cells_per_ml,biovolume_cubic_micron_per_ml,gald,phyto_form,quality_check,debris
FI_WAT_1,2017-10-30 15:02:00,2017,11,Cocconeis sp.,None,Cocconeis,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,187.7,187.7,27032.9,9.3000000000000007,i,fragmented,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,93.8,93.8,13516.4,4.5999999999999996,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Navicula sp.,None,Navicula,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,93.8,93.8,13516.4,23.5,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Nitzschia cf. gracilis,None,Nitzschia,gracilis,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,93.8,93.8,13516.4,38.9,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Planothidium dubium,None,Planothidium,dubium,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,93.8,93.8,13516.4,9.8000000000000007,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4879.7,4879.7,702855.2,2.4,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1876.8,1876.8,270328.9,7.4,i,good,moderate
FI_WAT_1,2017-10-30 15:02:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,34814.5,70379.7,10137334.5,0.65,c,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,80.4,80.4,11585.5,20.399999999999999,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,80.4,80.4,11585.5,13,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,80.4,80.4,11585.5,33.299999999999997,i,fragmented,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3539.1,3539.1,509763.1,2.4,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,160.9,160.9,23171.1,4.3,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,402.2,402.2,57927.6,11.1,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2252.1,2252.1,324394.7,6.5,i,good,moderate
FI_SAV_1,2017-10-30 15:28:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,28554,57751.5,8318407.1,0.65,c,good,moderate
FI_WAT_2,2017-10-30 16:00:00,2017,11,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,75.1,75.1,10813.2,22.2,i,good,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Cocconeis sp.,None,Cocconeis,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,150.1,150.1,21626.3,7.4,i,fragmented,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3528.4,3528.4,508218.4,2.8,i,good,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Cryptomonas erosa,None,Cryptomonas,erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,375.4,375.4,54065.8,13.9,i,good,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,675.6,675.6,97318.4,7.4,i,good,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,75.1,75.1,10813.2,10.5,i,good,NA
FI_WAT_2,2017-10-30 16:00:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,25224.1,51048.7,7352946.6,0.65,c,good,NA
FI_SAV_2,2017-10-30 16:13:00,2017,11,Achnanthidium minutissimum,None,Achnanthidium,minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,80.4,80.4,11585.5,9.3000000000000007,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Achnanthidium sp.,None,Achnanthidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,160.9,160.9,23171.1,10.199999999999999,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,cf. Navicula sp.,None,Navicula,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,80.4,80.4,11585.5,17.600000000000001,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,241.3,241.3,34756.6,24.1,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,2171.7,2171.7,312809.2,2.4,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,965.2,965.2,139026.3,6.5,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Cryptomonas erosa,None,Cryptomonas,erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,241.3,241.3,34756.6,14.8,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,321.7,321.7,46342.1,9.8000000000000007,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1447.8,1447.8,208539.5,6.5,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,241.3,241.3,34756.6,11.1,i,good,low
FI_SAV_2,2017-10-30 16:13:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,29358.4,59762.4,8608045.2,0.65,c,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,19.399999999999999,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,13,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,cf. Tryblionella sp.,None,Tryblionella,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,112.6,112.6,16219.7,17.899999999999999,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,cf. Ulnaria sp.,None,Ulnaria,sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,112.6,112.6,16219.7,19.100000000000001,i,fragmented,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,3378.2,3378.2,486592.1,2.4,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2477.4,2477.4,356834.2,7.4,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,cf. Rhodomonas lacustris,cf. Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,112.6,112.6,16219.7,13,i,good,low
DI_WAT_1,2017-11-01 14:47:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,45718.6,91775.1,13219084.2,0.65,c,good,low
DI_SAV_1,2017-11-01 15:15:00,2017,11,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,128.7,128.7,18536.8,9.3000000000000007,i,fragmented,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,13.9,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5147.8,5147.8,741473.6,4.3,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Monoraphidium minutum,None,Monoraphidium,minutum,Plantae,Chlorophyta,Chlorophyceae,Green Algae,128.7,128.7,18536.8,5.6,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,cf. Oocystis sp.,None,Oocystis,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,128.7,128.7,18536.8,6.8,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,514.8,514.8,74147.4,11.1,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Cryptomonas erosa,None,Cryptomonas,erosa,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,257.4,257.4,37073.7,13,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,1158.2,1158.2,166831.6,8.6999999999999993,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2573.9,2573.9,370736.8,6.8,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,48002.9,96906.7,13958240.7,0.65,c,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Trachelomonas sp.,None,Trachelomonas,sp.,Protozoa,Euglenozoa,Euglenophyceae,Euglenoids,128.7,128.7,18536.8,11.1,i,good,moderate
DI_SAV_1,2017-11-01 15:15:00,2017,11,Nitzschia cf. agnita,None,Nitzschia,agnita,Chromista,Bacillariophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,35.200000000000003,i,good,moderate
DI_SAV_2,2017-11-01 15:45:00,2017,11,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,150.1,150.1,21626.3,8.3000000000000007,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,300.3,300.3,43252.6,35.200000000000003,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5255,5255,756921,3.7,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,150.1,150.1,21626.3,3.7,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2552.4,2552.4,367647.3,6.1,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,600.6,600.6,86505.3,11.7,i,good,low
DI_SAV_2,2017-11-01 15:45:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,60357.6,121616,17517314.1,0.65,c,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,643.5,643.5,92684.2,16.7,i,fragmented,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5576.7,5576.7,803263.1,3.7,i,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,214.5,214.5,30894.7,3.7,i,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,1501.4,1501.4,216263.1,6.1,i,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2144.9,2144.9,308947.3,5.6,i,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,cf. Rhodomonas lacustris,cf. Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,214.5,214.5,30894.7,11.1,i,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,75286.1,151644.7,21842576.8,0.65,c,good,low
DI_WAT_2,2017-11-01 16:00:00,2017,11,Merismopedia tenuissima,None,Merismopedia,tenuissima,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,214.5,1715.9,247157.9,0.6,c,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Aulacoseira sp.,None,Aulacoseira,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,112.6,112.6,16219.7,14.8,i,fragmented,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,cf. Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,56.3,56.3,8109.9,6.8,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Nitzschia inconspicua,None,Nitzschia,inconspicua,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,56.3,56.3,8109.9,11.1,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,56.3,56.3,8109.9,19.100000000000001,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,1970.6,1970.6,283845.4,1.9,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,cf. Ochromonas sp.,None,Ochromonas,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,619.3,619.3,89208.5,3.7,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Cryptomonas ovata,None,Cryptomonas,ovata,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,112.6,112.6,16219.7,22.2,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,957.2,957.2,137867.7,6.5,i,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,19762.6,39637.8,5709346.8,0.65,c,good,low
DI_SAV_2,2017-11-28 11:25:00,2017,12,Planktolyngbya sp.,None,Planktolyngbya,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,56.3,1182.4,170307.2,0.9,f,good,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,429,429,61789.5,5.6,i,good,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,214.5,214.5,30894.7,21.3,i,good,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,cf. Ulnaria sp.,None,Ulnaria,sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,214.5,214.5,30894.7,27.8,i,fragmented,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,4289.8,4289.8,617894.7,2.4,i,good,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,858,858,123578.9,5.6,i,good,low
DI_WAT_2,2017-11-28 11:45:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,82364.3,166659,24005208.2,0.65,c,good,low
DI_WAT_1,2017-11-28 12:03:00,2017,12,cf. Bacillaria sp.,None,Bacillaria,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,16.7,i,fragmented,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Entomoneis cf. paludosa,None,Entomoneis,paludosa,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,44.4,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,14.8,i,fragmented,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Planothidium sp.,None,Planothidium,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,180.2,180.2,25951.6,11.1,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6486.2,6486.2,934256.8,3.7,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Drepanochloris nannoselene,None,Drepanochloris,nannoselene,Plantae,Chlorophyta,Chlorophyceae,Green Algae,180.2,180.2,25951.6,3.7,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,180.2,180.2,25951.6,9.3000000000000007,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2162.1,2162.1,311418.9,7.4,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Rhodomonas lacustris,Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,180.2,180.2,25951.6,13,i,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,66303.3,133327.2,19204166.5,0.65,c,good,high
DI_WAT_1,2017-11-28 12:03:00,2017,12,cf. Cyanodictyon sp.,None,Cyanodictyon,sp.,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,180.2,6306,908305.2,0.6,c,good,high
DI_SAV_1,2017-11-28 12:30:00,2017,12,Cocconeis sp.,None,Cocconeis,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,22.2,i,fragmented,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,386.1,386.1,55610.5,5.6,i,good,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,11.1,i,fragmented,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,cf. Ulnaria sp.,None,Ulnaria,sp.,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,386.1,386.1,55610.5,20.399999999999999,i,fragmented,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5147.8,5147.8,741473.6,2.8,i,good,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,257.4,257.4,37073.7,11.7,i,good,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,514.8,514.8,74147.4,6.1,i,good,moderate
DI_SAV_1,2017-11-28 12:30:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,50319.4,100896.3,14532882.8,0.65,c,good,moderate
LH_WAT_1,2017-11-30 13:20:00,2017,12,Cocconeis placentula,None,Cocconeis,placentula,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,100.1,100.1,14417.5,25.9,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,100.1,100.1,14417.5,4.3,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Nitzschia palea,None,Nitzschia,palea,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,100.1,100.1,14417.5,20.399999999999999,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,300.3,300.3,43252.6,16.100000000000001,i,fragmented,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,5004.8,5004.8,720877.1,2.4,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Kephyrion sp.,None,Kephyrion,sp.,Chromista,Ochrophyta,Chrysophyceae,Chrysophytes,100.1,100.1,14417.5,9.3000000000000007,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Plagioselmis nannoplanctica,None,Plagioselmis,nannoplanctica,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,100.1,100.1,14417.5,9.3000000000000007,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Plagioselmis prolonga,Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2702.6,2702.6,389273.6,5.6,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,cf. Rhodomonas lacustris,cf. Plagioselmis lacustris,Rhodomonas,lacustris,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,100.1,100.1,14417.5,13,i,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,33231.7,67264.2,9688588.5,0.65,c,good,low
LH_WAT_1,2017-11-30 13:20:00,2017,12,Chroococcus minutus,None,Chroococcus,minutus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,100.1,200.2,28835.1,4.5999999999999996,c,good,low
LH_SAV_1,2017-11-30 13:40:00,2017,12,Achnanthidium minutissimum,None,Achnanthidium,minutissimum,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,300.3,300.3,43252.6,8.3000000000000007,i,good,moderate
LH_SAV_1,2017-11-30 13:40:00,2017,12,Nitzschia sp.,None,Nitzschia,sp.,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,150.1,150.1,21626.3,14.8,i,fragmented,moderate
LH_SAV_1,2017-11-30 13:40:00,2017,12,Chlorella sp.,None,Chlorella,sp.,Plantae,Chlorophyta,Chlorophyceae,Green Algae,6005.7,6005.7,865052.5,3.7,i,good,moderate
LH_SAV_1,2017-11-30 13:40:00,2017,12,cf. Plagioselmis prolonga,cf. Teleaulax amphioxeia,Plagioselmis,prolonga,Chromista,Cryptophyta,Cryptophyceae,Cryptophytes,2102,2102,302768.4,5.6,i,good,moderate
LH_SAV_1,2017-11-30 13:40:00,2017,12,Chroococcus microscopicus,Eucapsis microscopica,Chroococcus,microscopicus,Bacteria,Cyanobacteria,Cyanophyceae,Cyanobacteria,56904.3,115310,16609008.9,0.65,c,good,moderate
LH_WAT_2,2017-11-30 14:15:00,2017,12,Cyclotella sp.,None,Cyclotella,sp.,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatoms,514.8,514.8,74147.4,6.1,i,good,low
LH_WAT_2,2017-11-30 14:15:00,2017,12,Diatoma moniliformis,None,Diatoma,moniliformis,Chromista,Ochrophyta,Fragilariophyceae,Pennate Diatoms,128.7,128.7,18536.8,11.7,i,fragmented,low
LH_WAT_2,2017-11-30 14:15:00,2017,12,Navicula gregaria,None,Navicula,gregaria,Chromista,Ochrophyta,Bacillariophyceae,Pennate Diatoms,128.7,128.7,18536.8,37.6,i,good,low
