"sample","island","stratum","site","date_time","date","sample_month","category","taxon","genus","sp","stage","tot_vol_m3","indiv_per_ml","cloud","wind_wave","depth_m","temp_c","cond_uscm","do_mgl","ph","turb_ntu","chlor"
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.02494460323367,4.48804743738065e-05,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.02494460323367,0.000134641423121419,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.02494460323367,0.000179521897495226,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.02494460323367,0.000583446166859484,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.02494460323367,0.000134641423121419,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.02494460323367,8.9760948747613e-05,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-07-09 17:55:00,2018-07-09,7,"CLADOCERA","Sida","Sida",NA,"not_spec",1.02494460323367,4.48804743738065e-05,1,2,1.1,23.7,169,9.26,7.98,5.98,1.1
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.41371669411541,9.1956189341984e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,9.1956189341984e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,4.5978094670992e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,0.000735649514735872,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.41371669411541,9.1956189341984e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CLADOCERA","Sida","Sida",NA,"not_spec",1.41371669411541,9.1956189341984e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,9.1956189341984e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-08-08 15:45:00,2018-08-08,8,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,4.5978094670992e-05,3,1,0.61,24.7,367,9.06,7.89,4.14,2.05
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,0.000426045539969074,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CALANOIDS","Acartiella sinensis","Acartiella","sinensis","not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Alona","Alona",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,2.93824510323499e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,4.40736765485249e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Daphnia","Daphnia",NA,"not_spec",1.41371669411541,5.87649020646998e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Disparalona","Disparalona",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-09-18 17:20:00,2018-09-18,9,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.41371669411541,1.4691225516175e-05,1,1,1.95,20.9,786,9.15,8.05,10,1.62
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CYCLOPOIDS","Eucyclops","Eucyclops",NA,"not_spec",1.41371669411541,2.35024503777279e-05,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,2.35024503777279e-05,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,0.000164517152644095,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,9.40098015109117e-05,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CLADOCERA","Sida","Sida",NA,"not_spec",1.41371669411541,2.35024503777279e-05,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-10-17 14:53:00,2018-10-17,10,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,9.40098015109117e-05,1,1,0.91,17.9,677,8.71,7.6,8.02,0.79
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.34303085940964,2.30821204016316e-05,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.34303085940964,0.000438560287631001,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.34303085940964,4.61642408032632e-05,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,4.61642408032632e-05,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.34303085940964,0.000115410602008158,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-SAV-2","FC","SAV","2",2018-12-18 14:15:00,2018-12-18,12,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.34303085940964,2.30821204016316e-05,1,1,1.98,11.5,806,8.82,7.39,5.31,0.9
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,6.13041262279893e-06,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Alona","Alona",NA,"not_spec",1.41371669411541,1.22608252455979e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,2.45216504911957e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,0.000232955679666359,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,1.22608252455979e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,0.00011647783983318,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Eurycercus","Eurycercus",NA,"not_spec",1.41371669411541,6.13041262279893e-06,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Graptoleberis","Graptoleberis",NA,"not_spec",1.41371669411541,3.06520631139947e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.41371669411541,2.45216504911957e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Sida","Sida",NA,"not_spec",1.41371669411541,6.13041262279893e-06,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,6.13041262279893e-06,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-05-07 12:15:00,2018-05-07,5,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,3.06520631139947e-05,1,3,4.27,19.2,206,9.47,7.91,4.02,1.11
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.34303085940964,4.24413181578388e-05,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,7.07355302630646e-05,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.34303085940964,2.82942121052258e-05,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.34303085940964,1.41471060526129e-05,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"CLADOCERA","Sida","Sida",NA,"not_spec",1.34303085940964,1.41471060526129e-05,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-06-05 11:30:00,2018-06-05,6,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.34303085940964,0.00190985931710274,1,3,4.57,21.4,185,8.48,7.86,3.08,0.92
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CYCLOPOIDS","Eucyclops","Eucyclops",NA,"not_spec",1.23700210735098,8.40742302555282e-06,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.23700210735098,2.52222690766585e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.23700210735098,8.40742302555282e-06,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.23700210735098,1.68148460511056e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.23700210735098,6.72593842044226e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.23700210735098,5.04445381533169e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-08-08 15:33:00,2018-08-08,8,"CLADOCERA","Diaphanosoma","Diaphanosoma",NA,"not_spec",1.23700210735098,5.04445381533169e-05,3,1,2.77,24.1,346,9.53,8.19,4.86,1.68
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,7.67985757141844e-05,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,4.04203030074655e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,1.61681212029862e-05,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,4.85043636089586e-05,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,4.04203030074655e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.41371669411541,4.04203030074655e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,8.0840606014931e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,8.0840606014931e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-09-18 17:08:00,2018-09-18,9,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,4.04203030074655e-06,1,1,3.72,21.4,792,9.58,8.13,2.8,1.17
"FC-WAT-1","FC","WAT","1",2018-10-17 14:37:00,2018-10-17,10,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,5.4749300423612e-05,1,1,3.51,18.5,785,9.15,7.73,3.23,0.72
"FC-WAT-1","FC","WAT","1",2018-10-17 14:37:00,2018-10-17,10,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,1.21665112052471e-05,1,1,3.51,18.5,785,9.15,7.73,3.23,0.72
"FC-WAT-1","FC","WAT","1",2018-10-17 14:37:00,2018-10-17,10,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,1.21665112052471e-05,1,1,3.51,18.5,785,9.15,7.73,3.23,0.72
"FC-WAT-1","FC","WAT","1",2018-10-17 14:37:00,2018-10-17,10,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,1.21665112052471e-05,1,1,3.51,18.5,785,9.15,7.73,3.23,0.72
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CYCLOPOIDS","Diacyclops thomasi","Diacyclops","thomasi","not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.34303085940964,1.92446462901941e-05,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Alona","Alona",NA,"not_spec",1.34303085940964,3.20744104836568e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,6.41488209673136e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.34303085940964,3.0470689959474e-05,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.34303085940964,1.60372052418284e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-1","FC","WAT","1",2018-12-18 14:00:00,2018-12-18,12,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.34303085940964,6.41488209673136e-06,1,1,4.48,11.5,776,9.37,7.49,4.06,0.89
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.34303085940964,1.24097421514148e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Alona","Alona",NA,"not_spec",1.34303085940964,6.20487107570742e-06,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.34303085940964,1.24097421514148e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.34303085940964,9.92779372113187e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.34303085940964,6.20487107570742e-06,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Ceriodaphnia","Ceriodaphnia",NA,"not_spec",1.34303085940964,6.20487107570742e-06,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.34303085940964,4.34340975299519e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Eurycercus","Eurycercus",NA,"not_spec",1.34303085940964,2.48194843028297e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.34303085940964,6.20487107570742e-06,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"CLADOCERA","Sida","Sida",NA,"not_spec",1.34303085940964,1.24097421514148e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-05-07 13:05:00,2018-05-07,5,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.34303085940964,1.86146132271223e-05,1,2,NA,18.9,206,9.37,7.83,4.55,0.83
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CYCLOPOIDS","Eucyclops pectinifer","Eucyclops","pectinifer","not_spec",1.41371669411541,2.91263948142031e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CYCLOPOIDS","Limnoithona tetraspina","Limnoithona","tetraspina","not_spec",1.41371669411541,2.91263948142031e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,5.82527896284061e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Alona","Alona",NA,"not_spec",1.41371669411541,1.16505579256812e-05,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Alonella","Alonella",NA,"not_spec",1.41371669411541,2.91263948142031e-05,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,8.73791844426092e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Camptocercus","Camptocercus",NA,"not_spec",1.41371669411541,8.73791844426092e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Chydorus","Chydorus",NA,"not_spec",1.41371669411541,2.91263948142031e-05,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Picripleuroxus","Picripleuroxus",NA,"not_spec",1.41371669411541,2.91263948142031e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"CLADOCERA","Simocephalus","Simocephalus",NA,"not_spec",1.41371669411541,2.91263948142031e-06,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-06-05 12:25:00,2018-06-05,6,"HARPACTICOIDS","Harpacticoids","Harpacticoids",NA,"not_spec",1.41371669411541,3.7864313258464e-05,1,1,5.33,21.7,184,8.85,7.93,2.8,1.25
"FC-WAT-2","FC","WAT","2",2018-07-09 18:15:00,2018-07-09,7,"CYCLOPOIDS","Microcyclops rubellus","Microcyclops","rubellus","not_spec",1.41371669411541,3.12415258661869e-06,1,2,NA,23.75,169,9.72,8.14,3.64,1.32
"FC-WAT-2","FC","WAT","2",2018-07-09 18:15:00,2018-07-09,7,"CLADOCERA","Bosmina","Bosmina",NA,"not_spec",1.41371669411541,0.000115593645704891,1,2,NA,23.75,169,9.72,8.14,3.64,1.32
